"latitude","longitude","flat_type","flat_model","resale_price"
"1.336711","103.843878","5 ROOM","DBSS","1000000"
"1.277799","103.841403","4 ROOM","Type S1","1000000"
"1.316789","103.861782","5 ROOM","DBSS","1000000"
"1.356735","103.843520","5 ROOM","DBSS","1000000"
"1.316051","103.861219","5 ROOM","DBSS","1000000"
"1.336711","103.845473","5 ROOM","DBSS","1000000"
"1.368330","103.858496","5 ROOM","Improved","1000000"
"1.368330","103.858496","5 ROOM","Improved","1000000"
"1.368174","103.857521","5 ROOM","Improved","1000000"
"1.368864","103.833954","5 ROOM","Improved","1000000"
"1.349346","103.852579","EXECUTIVE","Maisonette","1000000"
"1.349551","103.851544","EXECUTIVE","Maisonette","1000000"
"1.283466","103.826183","5 ROOM","Improved","1000000"
"1.287938","103.816791","5 ROOM","Improved","1000000"
"1.275352","103.826950","5 ROOM","Model A","1000000"
"1.289651","103.815400","5 ROOM","Improved","1000000"
"1.288481","103.815879","5 ROOM","Improved","1000000"
"1.285625","103.825923","5 ROOM","Improved","1000000"
"1.275987","103.841192","4 ROOM","Type S1","1000000"
"1.277843","103.840966","4 ROOM","Type S1","1000000"
"1.309627","103.771123","5 ROOM","Improved","1000000"
"1.337869","103.744114","EXECUTIVE","Maisonette","1000000"
"1.314991","103.860505","4 ROOM","Model A","1000000"
"1.320058","103.866939","5 ROOM","Improved","1000000"
"1.322906","103.866029","EXECUTIVE","Apartment","1000000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1000000"
"1.352524","103.868044","EXECUTIVE","Maisonette","1000000"
"1.333288","103.846166","5 ROOM","Improved","1000000"
"1.334661","103.848578","5 ROOM","Improved","1000000"
"1.336264","103.844907","5 ROOM","DBSS","1000000"
"1.334972","103.865234","EXECUTIVE","Maisonette","1000000"
"1.335210","103.846163","5 ROOM","Improved","1000000"
"1.429409","103.776437","EXECUTIVE","Apartment","1000000"
"1.430350","103.772259","EXECUTIVE","Apartment","1000000"
"1.420777","103.835220","EXECUTIVE","Apartment","1000000"
"1.330389","103.905221","EXECUTIVE","Apartment","1000000"
"1.315477","103.860313","4 ROOM","Model A","1000000"
"1.309443","103.883336","5 ROOM","Improved","1000000"
"1.338459","103.744222","EXECUTIVE","Apartment","1000000"
"1.286337","103.829205","4 ROOM","Model A","1000000"
"1.336711","103.845473","4 ROOM","DBSS","1000000"
"1.339805","103.846281","5 ROOM","Improved","1000000"
"1.286827","103.828660","4 ROOM","Model A","1000000"
"1.275987","103.841192","4 ROOM","Type S1","1000000"
"1.337377","103.842656","4 ROOM","Model A","1000000"
"1.336660","103.921625","5 ROOM","DBSS","1000000"
"1.286589","103.831950","4 ROOM","Model A","1000000"
"1.323915","103.770630","5 ROOM","Model A-Maisonette","1000000"
"1.323323","103.866399","EXECUTIVE","Apartment","1000000"
"1.304025","103.913502","5 ROOM","Standard","1000000"
"1.369750","103.949794","EXECUTIVE","Maisonette","1000000"
"1.295340","103.812585","4 ROOM","Premium Apartment Loft","1000000"
"1.429409","103.776437","EXECUTIVE","Apartment","1000000"
"1.334135","103.908130","EXECUTIVE","Maisonette","1000000"
"1.302016","103.908586","5 ROOM","Standard","1000000"
"1.337373","103.775043","EXECUTIVE","Maisonette","1000000"
"1.308209","103.796639","5 ROOM","Improved","1000000"
"1.286827","103.828660","4 ROOM","Model A","1000000"
"1.277799","103.841403","5 ROOM","Type S2","1000000"
"1.308880","103.784803","5 ROOM","Improved","1000000"
"1.275532","103.841275","5 ROOM","Type S2","1000000"
"1.337773","103.775131","EXECUTIVE","Maisonette","1000000"
"1.277449","103.841667","4 ROOM","Type S1","1000000"
"1.356735","103.843520","5 ROOM","DBSS","1000000"
"1.356735","103.843520","5 ROOM","DBSS","1000000"
"1.308880","103.784803","5 ROOM","Improved","1000000"
"1.314639","103.764798","5 ROOM","Improved","1000000"
"1.294800","103.804609","EXECUTIVE","Maisonette","1000000"
"1.338440","103.843390","4 ROOM","Model A","999999"
"1.295402","103.812186","5 ROOM","Premium Apartment","999988"
"1.307285","103.888506","5 ROOM","Model A-Maisonette","999888"
"1.321020","103.860998","5 ROOM","Model A-Maisonette","999888"
"1.321426","103.860195","4 ROOM","Premium Apartment","999888"
"1.356621","103.888858","EXECUTIVE","Maisonette","999000"
"1.337394","103.843184","4 ROOM","Model A","999000"
"1.356366","103.843934","5 ROOM","DBSS","999000"
"1.339163","103.846244","5 ROOM","Improved","999000"
"1.335410","103.850424","5 ROOM","Improved","999000"
"1.301129","103.797123","5 ROOM","Improved","999000"
"1.277843","103.840966","4 ROOM","Type S1","999000"
"1.286814","103.828928","5 ROOM","Improved","999000"
"1.336264","103.845626","5 ROOM","DBSS","998888"
"1.286858","103.832846","5 ROOM","Improved","998888"
"1.289651","103.815400","5 ROOM","Improved","998888"
"1.338440","103.843390","4 ROOM","Model A","998888"
"1.338305","103.773542","5 ROOM","Improved","998888"
"1.338440","103.843390","4 ROOM","Model A","998333"
"1.286858","103.832846","5 ROOM","Improved","998000"
"1.321181","103.860568","4 ROOM","Premium Apartment","998000"
"1.321426","103.860195","4 ROOM","Premium Apartment","998000"
"1.295649","103.810231","5 ROOM","Premium Apartment","998000"
"1.312344","103.869898","4 ROOM","Premium Apartment","998000"
"1.321501","103.762229","EXECUTIVE","Maisonette","998000"
"1.338440","103.843390","4 ROOM","Model A","998000"
"1.337394","103.843184","4 ROOM","Model A","998000"
"1.286358","103.829626","4 ROOM","Model A","998000"
"1.349357","103.838327","EXECUTIVE","Maisonette","998000"
"1.283621","103.825391","5 ROOM","Improved","998000"
"1.295794","103.809265","5 ROOM","Premium Apartment","998000"
"1.351622","103.945090","EXECUTIVE","Maisonette","998000"
"1.309604","103.784024","4 ROOM","Model A","998000"
"1.346476","103.851274","5 ROOM","Improved","998000"
"1.306060","103.855109","5 ROOM","Model A","998000"
"1.287758","103.819494","5 ROOM","Improved","998000"
"1.308695","103.784049","4 ROOM","Model A","998000"
"1.322785","103.911863","5 ROOM","Improved","998000"
"1.418998","103.840568","MULTI-GENERATION","Multi Generation","998000"
"1.337540","103.773161","EXECUTIVE","Maisonette","998000"
"1.277449","103.841667","4 ROOM","Type S1","998000"
"1.307651","103.889069","5 ROOM","Model A-Maisonette","998000"
"1.323216","103.771126","EXECUTIVE","Maisonette","997800"
"1.294800","103.804609","EXECUTIVE","Maisonette","997000"
"1.344859","103.848401","EXECUTIVE","Maisonette","996000"
"1.366956","103.858031","EXECUTIVE","Adjoined flat","996000"
"1.286337","103.829205","4 ROOM","Model A","996000"
"1.310063","103.784498","4 ROOM","Model A","996000"
"1.356735","103.843520","5 ROOM","DBSS","996000"
"1.338459","103.744222","EXECUTIVE","Apartment","995888"
"1.275801","103.839033","5 ROOM","Improved","995000"
"1.293278","103.799918","5 ROOM","Model A","995000"
